"label","n","parent","id"
"Ukraine",35,"total  -  Documentary","total  -  Documentary  -  Ukraine"
"Ukraine",342,"total  -  Drama","total  -  Drama  -  Ukraine"
"Ukraine",25,"total  -  Family","total  -  Family  -  Ukraine"
"Ukraine",31,"total  -  Fantasy","total  -  Fantasy  -  Ukraine"
"Ukraine",3,"total  -  Game Show","total  -  Game Show  -  Ukraine"
"Ukraine",3,"total  -  History","total  -  History  -  Ukraine"
"Ukraine",28,"total  -  Horror","total  -  Horror  -  Ukraine"
"Ukraine",8,"total  -  Music","total  -  Music  -  Ukraine"
"Ukraine",45,"total  -  Mystery","total  -  Mystery  -  Ukraine"
"Ukraine",3,"total  -  Reality TV","total  -  Reality TV  -  Ukraine"
"Ukraine",73,"total  -  Romance","total  -  Romance  -  Ukraine"
"Ukraine",25,"total  -  Sci Fi","total  -  Sci Fi  -  Ukraine"
"Ukraine",5,"total  -  Short","total  -  Short  -  Ukraine"
"Ukraine",9,"total  -  Sport","total  -  Sport  -  Ukraine"
"Ukraine",62,"total  -  Thriller","total  -  Thriller  -  Ukraine"
"Ukraine",2,"total  -  War","total  -  War  -  Ukraine"
"United Arab Emirates",200,"total  -  Action","total  -  Action  -  United Arab Emirates"
"United Arab Emirates",2,"total  -  Adult","total  -  Adult  -  United Arab Emirates"
"United Arab Emirates",111,"total  -  Adventure","total  -  Adventure  -  United Arab Emirates"
"United Arab Emirates",40,"total  -  Animation","total  -  Animation  -  United Arab Emirates"
"United Arab Emirates",23,"total  -  Biography","total  -  Biography  -  United Arab Emirates"
"United Arab Emirates",165,"total  -  Comedy","total  -  Comedy  -  United Arab Emirates"
"United Arab Emirates",139,"total  -  Crime","total  -  Crime  -  United Arab Emirates"
"United Arab Emirates",29,"total  -  Documentary","total  -  Documentary  -  United Arab Emirates"
"United Arab Emirates",356,"total  -  Drama","total  -  Drama  -  United Arab Emirates"
"United Arab Emirates",14,"total  -  Family","total  -  Family  -  United Arab Emirates"
"United Arab Emirates",44,"total  -  Fantasy","total  -  Fantasy  -  United Arab Emirates"
"United Arab Emirates",13,"total  -  Game Show","total  -  Game Show  -  United Arab Emirates"
"United Arab Emirates",4,"total  -  History","total  -  History  -  United Arab Emirates"
"United Arab Emirates",25,"total  -  Horror","total  -  Horror  -  United Arab Emirates"
"United Arab Emirates",2,"total  -  Music","total  -  Music  -  United Arab Emirates"
"United Arab Emirates",50,"total  -  Mystery","total  -  Mystery  -  United Arab Emirates"
"United Arab Emirates",20,"total  -  Reality TV","total  -  Reality TV  -  United Arab Emirates"
"United Arab Emirates",112,"total  -  Romance","total  -  Romance  -  United Arab Emirates"
"United Arab Emirates",22,"total  -  Sci Fi","total  -  Sci Fi  -  United Arab Emirates"
"United Arab Emirates",4,"total  -  Short","total  -  Short  -  United Arab Emirates"
"United Arab Emirates",8,"total  -  Sport","total  -  Sport  -  United Arab Emirates"
"United Arab Emirates",62,"total  -  Thriller","total  -  Thriller  -  United Arab Emirates"
"United Arab Emirates",3,"total  -  War","total  -  War  -  United Arab Emirates"
"United Kingdom",173,"total  -  Action","total  -  Action  -  United Kingdom"
"United Kingdom",3,"total  -  Adult","total  -  Adult  -  United Kingdom"
"United Kingdom",136,"total  -  Adventure","total  -  Adventure  -  United Kingdom"
"United Kingdom",62,"total  -  Animation","total  -  Animation  -  United Kingdom"
"United Kingdom",19,"total  -  Biography","total  -  Biography  -  United Kingdom"
"United Kingdom",210,"total  -  Comedy","total  -  Comedy  -  United Kingdom"
"United Kingdom",109,"total  -  Crime","total  -  Crime  -  United Kingdom"
"United Kingdom",36,"total  -  Documentary","total  -  Documentary  -  United Kingdom"
"United Kingdom",281,"total  -  Drama","total  -  Drama  -  United Kingdom"
"United Kingdom",27,"total  -  Family","total  -  Family  -  United Kingdom"
"United Kingdom",44,"total  -  Fantasy","total  -  Fantasy  -  United Kingdom"
"United Kingdom",11,"total  -  Game Show","total  -  Game Show  -  United Kingdom"
"United Kingdom",3,"total  -  History","total  -  History  -  United Kingdom"
"United Kingdom",31,"total  -  Horror","total  -  Horror  -  United Kingdom"
"United Kingdom",5,"total  -  Music","total  -  Music  -  United Kingdom"
"United Kingdom",2,"total  -  Musical","total  -  Musical  -  United Kingdom"
"United Kingdom",38,"total  -  Mystery","total  -  Mystery  -  United Kingdom"
"United Kingdom",24,"total  -  Reality TV","total  -  Reality TV  -  United Kingdom"
"United Kingdom",81,"total  -  Romance","total  -  Romance  -  United Kingdom"
"United Kingdom",33,"total  -  Sci Fi","total  -  Sci Fi  -  United Kingdom"
"United Kingdom",7,"total  -  Short","total  -  Short  -  United Kingdom"
"United Kingdom",11,"total  -  Sport","total  -  Sport  -  United Kingdom"
"United Kingdom",49,"total  -  Thriller","total  -  Thriller  -  United Kingdom"
"United Kingdom",7,"total  -  War","total  -  War  -  United Kingdom"
"United Kingdom",1,"total  -  Western","total  -  Western  -  United Kingdom"
"United States",143,"total  -  Action","total  -  Action  -  United States"
"United States",4,"total  -  Adult","total  -  Adult  -  United States"
"United States",102,"total  -  Adventure","total  -  Adventure  -  United States"
"United States",52,"total  -  Animation","total  -  Animation  -  United States"
"United States",9,"total  -  Biography","total  -  Biography  -  United States"
"United States",164,"total  -  Comedy","total  -  Comedy  -  United States"
"United States",112,"total  -  Crime","total  -  Crime  -  United States"
"United States",26,"total  -  Documentary","total  -  Documentary  -  United States"
"United States",296,"total  -  Drama","total  -  Drama  -  United States"
"United States",34,"total  -  Family","total  -  Family  -  United States"
"United States",28,"total  -  Fantasy","total  -  Fantasy  -  United States"
"United States",12,"total  -  Game Show","total  -  Game Show  -  United States"
"United States",1,"total  -  History","total  -  History  -  United States"
"United States",30,"total  -  Horror","total  -  Horror  -  United States"
"United States",11,"total  -  Music","total  -  Music  -  United States"
"United States",54,"total  -  Mystery","total  -  Mystery  -  United States"
"United States",27,"total  -  Reality TV","total  -  Reality TV  -  United States"
"United States",72,"total  -  Romance","total  -  Romance  -  United States"
"United States",30,"total  -  Sci Fi","total  -  Sci Fi  -  United States"
"United States",4,"total  -  Short","total  -  Short  -  United States"
"United States",22,"total  -  Sport","total  -  Sport  -  United States"
"United States",59,"total  -  Thriller","total  -  Thriller  -  United States"
"United States",3,"total  -  War","total  -  War  -  United States"
"United States",3,"total  -  Western","total  -  Western  -  United States"
"Uruguay",136,"total  -  Action","total  -  Action  -  Uruguay"
"Uruguay",2,"total  -  Adult","total  -  Adult  -  Uruguay"
"Uruguay",103,"total  -  Adventure","total  -  Adventure  -  Uruguay"
"Uruguay",50,"total  -  Animation","total  -  Animation  -  Uruguay"
"Uruguay",16,"total  -  Biography","total  -  Biography  -  Uruguay"
"Uruguay",167,"total  -  Comedy","total  -  Comedy  -  Uruguay"
"Uruguay",151,"total  -  Crime","total  -  Crime  -  Uruguay"
"Uruguay",22,"total  -  Documentary","total  -  Documentary  -  Uruguay"
"Uruguay",376,"total  -  Drama","total  -  Drama  -  Uruguay"
"Uruguay",14,"total  -  Family","total  -  Family  -  Uruguay"
"Uruguay",27,"total  -  Fantasy","total  -  Fantasy  -  Uruguay"
"Uruguay",1,"total  -  Game Show","total  -  Game Show  -  Uruguay"
"Uruguay",5,"total  -  History","total  -  History  -  Uruguay"
"Uruguay",29,"total  -  Horror","total  -  Horror  -  Uruguay"
"Uruguay",38,"total  -  Music","total  -  Music  -  Uruguay"
"Uruguay",1,"total  -  Musical","total  -  Musical  -  Uruguay"
"Uruguay",63,"total  -  Mystery","total  -  Mystery  -  Uruguay"
"Uruguay",3,"total  -  Reality TV","total  -  Reality TV  -  Uruguay"
"Uruguay",89,"total  -  Romance","total  -  Romance  -  Uruguay"
"Uruguay",11,"total  -  Sci Fi","total  -  Sci Fi  -  Uruguay"
"Uruguay",3,"total  -  Short","total  -  Short  -  Uruguay"
"Uruguay",8,"total  -  Sport","total  -  Sport  -  Uruguay"
"Uruguay",83,"total  -  Thriller","total  -  Thriller  -  Uruguay"
"Uruguay",3,"total  -  War","total  -  War  -  Uruguay"
"Uruguay",1,"total  -  Western","total  -  Western  -  Uruguay"
"Venezuela",135,"total  -  Action","total  -  Action  -  Venezuela"
"Venezuela",2,"total  -  Adult","total  -  Adult  -  Venezuela"
"Venezuela",78,"total  -  Adventure","total  -  Adventure  -  Venezuela"
"Venezuela",40,"total  -  Animation","total  -  Animation  -  Venezuela"
"Venezuela",9,"total  -  Biography","total  -  Biography  -  Venezuela"
"Venezuela",181,"total  -  Comedy","total  -  Comedy  -  Venezuela"
"Venezuela",125,"total  -  Crime","total  -  Crime  -  Venezuela"
"Venezuela",24,"total  -  Documentary","total  -  Documentary  -  Venezuela"
"Venezuela",334,"total  -  Drama","total  -  Drama  -  Venezuela"
"Venezuela",16,"total  -  Family","total  -  Family  -  Venezuela"
"Venezuela",20,"total  -  Fantasy","total  -  Fantasy  -  Venezuela"
"Venezuela",21,"total  -  Horror","total  -  Horror  -  Venezuela"
"Venezuela",31,"total  -  Music","total  -  Music  -  Venezuela"
"Venezuela",1,"total  -  Musical","total  -  Musical  -  Venezuela"
"Venezuela",45,"total  -  Mystery","total  -  Mystery  -  Venezuela"
"Venezuela",3,"total  -  Reality TV","total  -  Reality TV  -  Venezuela"
"Venezuela",117,"total  -  Romance","total  -  Romance  -  Venezuela"
"Venezuela",10,"total  -  Sci Fi","total  -  Sci Fi  -  Venezuela"
"Venezuela",2,"total  -  Short","total  -  Short  -  Venezuela"
"Venezuela",8,"total  -  Sport","total  -  Sport  -  Venezuela"
"Venezuela",79,"total  -  Thriller","total  -  Thriller  -  Venezuela"
"Venezuela",3,"total  -  War","total  -  War  -  Venezuela"
"Vietnam",257,"total  -  Action","total  -  Action  -  Vietnam"
"Vietnam",2,"total  -  Adult","total  -  Adult  -  Vietnam"
"Vietnam",131,"total  -  Adventure","total  -  Adventure  -  Vietnam"
"Vietnam",24,"total  -  Animation","total  -  Animation  -  Vietnam"
"Vietnam",8,"total  -  Biography","total  -  Biography  -  Vietnam"
"Vietnam",245,"total  -  Comedy","total  -  Comedy  -  Vietnam"
"Vietnam",121,"total  -  Crime","total  -  Crime  -  Vietnam"
"Vietnam",6,"total  -  Documentary","total  -  Documentary  -  Vietnam"
"Vietnam",331,"total  -  Drama","total  -  Drama  -  Vietnam"
"Vietnam",30,"total  -  Family","total  -  Family  -  Vietnam"
"Vietnam",51,"total  -  Fantasy","total  -  Fantasy  -  Vietnam"
"Vietnam",1,"total  -  Game Show","total  -  Game Show  -  Vietnam"
"Vietnam",12,"total  -  History","total  -  History  -  Vietnam"
"Vietnam",25,"total  -  Horror","total  -  Horror  -  Vietnam"
"Vietnam",4,"total  -  Music","total  -  Music  -  Vietnam"
"Vietnam",56,"total  -  Mystery","total  -  Mystery  -  Vietnam"
"Vietnam",1,"total  -  Reality TV","total  -  Reality TV  -  Vietnam"
"Vietnam",121,"total  -  Romance","total  -  Romance  -  Vietnam"
"Vietnam",48,"total  -  Sci Fi","total  -  Sci Fi  -  Vietnam"
"Vietnam",74,"total  -  Thriller","total  -  Thriller  -  Vietnam"
"Vietnam",4,"total  -  War","total  -  War  -  Vietnam"
"Vietnam",2,"total  -  Western","total  -  Western  -  Vietnam"
